Sector Code,Sector Name,Industry Group Code,Industry Group Name,Industry Code,Industry Name,Sub-Industry Code,Sub-Industry Name,gics_map,etf_ticker
42,Wholesale rade,424,"Merchant Wholesalers, Nondurable Goods",4246,Chemical and Allied Products Merchant Wholesalers,424610,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers,Industrials,XLI
42,Wholesale rade,424,"Merchant Wholesalers, Nondurable Goods",4246,Chemical and Allied Products Merchant Wholesalers,424690,Other Chemical and Allied Products Merchant Wholesalers,Industrials,XLI
42,Wholesale rade,424,"Merchant Wholesalers, Nondurable Goods",4247,Petroleum and Petroleum Products Merchant Wholesalers,424710,Petroleum Bulk Stations and erminals,Industrials,XLI
42,Wholesale rade,424,"Merchant Wholesalers, Nondurable Goods",4247,Petroleum and Petroleum Products Merchant Wholesalers,424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and erminals),Industrials,XLI
42,Wholesale rade,424,"Merchant Wholesalers, Nondurable Goods",4248,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",424810,Beer and Ale Merchant Wholesalers,Consumer Discretionary,XLY
42,Wholesale rade,424,"Merchant Wholesalers, Nondurable Goods",4248,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",424820,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Consumer Discretionary,XLY
42,Wholesale rade,424,"Merchant Wholesalers, Nondurable Goods",4249,Miscellaneous Nondurable Goods Merchant Wholesalers,424910,Farm Supplies Merchant Wholesalers,Consumer Discretionary,XLY
42,Wholesale rade,424,"Merchant Wholesalers, Nondurable Goods",4249,Miscellaneous Nondurable Goods Merchant Wholesalers,424920,"Book, Periodical, and Newspaper Merchant Wholesalers",Consumer Discretionary,XLY
42,Wholesale rade,424,"Merchant Wholesalers, Nondurable Goods",4249,Miscellaneous Nondurable Goods Merchant Wholesalers,424930,"Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers",Consumer Discretionary,XLY
42,Wholesale rade,424,"Merchant Wholesalers, Nondurable Goods",4249,Miscellaneous Nondurable Goods Merchant Wholesalers,424940,obacco Product and Electronic Cigarette Merchant Wholesalers,Consumer Discretionary,XLY
42,Wholesale rade,424,"Merchant Wholesalers, Nondurable Goods",4249,Miscellaneous Nondurable Goods Merchant Wholesalers,424950,"Paint, Varnish, and Supplies Merchant Wholesalers",Industrials,XLI
42,Wholesale rade,424,"Merchant Wholesalers, Nondurable Goods",4249,Miscellaneous Nondurable Goods Merchant Wholesalers,424990,Other Miscellaneous Nondurable Goods Merchant Wholesalers,Industrials,XLI
42,Wholesale rade,425,Wholesale rade Agents and Brokers,4251,Wholesale rade Agents and Brokers,425120,Wholesale rade Agents and Brokers,Consumer Discretionary,XLY
44,Wholesale rade,441,Motor Vehicle and Parts Dealers,4411,Automobile Dealers,441110,New Car Dealers,Consumer Discretionary,XLY
44,Wholesale rade,441,Motor Vehicle and Parts Dealers,4411,Automobile Dealers,441120,Used Car Dealers,Consumer Discretionary,XLY
44,Wholesale rade,441,Motor Vehicle and Parts Dealers,4412,Other Motor Vehicle Dealers,441210,Recreational Vehicle Dealers,Consumer Discretionary,XLY
44,Wholesale rade,441,Motor Vehicle and Parts Dealers,4412,Other Motor Vehicle Dealers,441222,Boat Dealers,Consumer Discretionary,XLY
44,Wholesale rade,441,Motor Vehicle and Parts Dealers,4412,Other Motor Vehicle Dealers,441227,"Motorcycle, AV, and All Other Motor Vehicle Dealers",Consumer Discretionary,XLY
44,Wholesale rade,441,Motor Vehicle and Parts Dealers,4413,"Automotive Parts, Accessories, and ire Retailers",441330,Automotive Parts and Accessories Retailers,Consumer Discretionary,XLY
44,Wholesale rade,441,Motor Vehicle and Parts Dealers,4413,"Automotive Parts, Accessories, and ire Retailers",441340,ire Dealers,Consumer Discretionary,XLY
44,Wholesale rade,444,Building Material and Garden Equipment and Supplies Dealers,4441,Building Material and Supplies Dealers,444110,Home Centers,Consumer Discretionary,XLY
44,Wholesale rade,444,Building Material and Garden Equipment and Supplies Dealers,4441,Building Material and Supplies Dealers,444120,Paint and Wallpaper Retailers,Consumer Discretionary,XLY
44,Wholesale rade,444,Building Material and Garden Equipment and Supplies Dealers,4441,Building Material and Supplies Dealers,444140,Hardware Retailers,Consumer Discretionary,XLY
44,Wholesale rade,444,Building Material and Garden Equipment and Supplies Dealers,4441,Building Material and Supplies Dealers,444180,Other Building Material Dealers,Consumer Discretionary,XLY
44,Wholesale rade,444,Building Material and Garden Equipment and Supplies Dealers,4442,Lawn and Garden Equipment and Supplies Retailers,444230,Outdoor Power Equipment Retailers,Consumer Discretionary,XLY
44,Wholesale rade,444,Building Material and Garden Equipment and Supplies Dealers,4442,Lawn and Garden Equipment and Supplies Retailers,444240,"Nursery, Garden Center, and Farm Supply Retailers",Consumer Discretionary,XLY
44,Wholesale rade,445,Food and Beverage Retailers,4451,Grocery and Convenience Retailers,445110,Supermarkets and Other Grocery Retailers (except Convenience Retailers),Consumer Discretionary,XLY
44,Wholesale rade,445,Food and Beverage Retailers,4451,Grocery and Convenience Retailers,445131,Convenience Retailers,Consumer Discretionary,XLY
44,Wholesale rade,445,Food and Beverage Retailers,4451,Grocery and Convenience Retailers,445132,Vending Machine Operators,Consumer Discretionary,XLY
44,Wholesale rade,445,Food and Beverage Retailers,4452,Specialty Food Retailers,445230,Fruit and Vegetable Retailers,Consumer Discretionary,XLY
44,Wholesale rade,445,Food and Beverage Retailers,4452,Specialty Food Retailers,445240,Meat Retailers,Consumer Discretionary,XLY
44,Wholesale rade,445,Food and Beverage Retailers,4452,Specialty Food Retailers,445250,Fish and Seafood Retailers,Consumer Discretionary,XLY
44,Wholesale rade,445,Food and Beverage Retailers,4452,Specialty Food Retailers,445291,Baked Goods Retailers,Consumer Discretionary,XLY
44,Wholesale rade,445,Food and Beverage Retailers,4452,Specialty Food Retailers,445292,Confectionery and Nut Retailers,Consumer Discretionary,XLY
44,Wholesale rade,445,Food and Beverage Retailers,4452,Specialty Food Retailers,445298,All Other Specialty Food Retailers,Consumer Discretionary,XLY
44,Wholesale rade,445,Food and Beverage Retailers,4453,"Beer, Wine, and Liquor Retailers",445320,"Beer, Wine, and Liquor Retailers",Consumer Discretionary,XLY
44,Wholesale rade,449,"Furniture, Home Furnishings, Electronics, and Appliance Retailers",4491,Furniture and Home Furnishings Retailers,449110,Furniture Retailers,Consumer Discretionary,XLY
44,Wholesale rade,449,"Furniture, Home Furnishings, Electronics, and Appliance Retailers",4491,Furniture and Home Furnishings Retailers,449121,Floor Covering Retailers,Consumer Discretionary,XLY
44,Wholesale rade,449,"Furniture, Home Furnishings, Electronics, and Appliance Retailers",4491,Furniture and Home Furnishings Retailers,449122,Window reatment Retailers,Consumer Discretionary,XLY
44,Wholesale rade,449,"Furniture, Home Furnishings, Electronics, and Appliance Retailers",4491,Furniture and Home Furnishings Retailers,449129,All Other Home Furnishings Retailers,Consumer Discretionary,XLY
44,Wholesale rade,449,"Furniture, Home Furnishings, Electronics, and Appliance Retailers",4492,Electronics and Appliance Retailers,449210,Electronics and Appliance Retailers,Consumer Discretionary,XLY
45,Wholesale rade,455,General Merchandise Retailers,4551,Department Stores,455110,Department Stores,Consumer Discretionary,XLY
45,Wholesale rade,455,General Merchandise Retailers,4552,"Warehouse Clubs, Supercenters, and Other General Merchandise Retailers",455211,Warehouse Clubs and Supercenters,Consumer Discretionary,XLY
45,Wholesale rade,455,General Merchandise Retailers,4552,"Warehouse Clubs, Supercenters, and Other General Merchandise Retailers",455219,All Other General Merchandise Retailers,Consumer Discretionary,XLY
45,Wholesale rade,456,Health and Personal Care Retailers,4561,Health and Personal Care Retailers,456110,Pharmacies and Drug Retailers,Health Care,XLV
45,Wholesale rade,456,Health and Personal Care Retailers,4561,Health and Personal Care Retailers,456120,"Cosmetics, Beauty Supplies, and Perfume Retailers",Consumer Discretionary,XLY
45,Wholesale rade,456,Health and Personal Care Retailers,4561,Health and Personal Care Retailers,456130,Optical Goods Retailers,Consumer Discretionary,XLY
45,Wholesale rade,456,Health and Personal Care Retailers,4561,Health and Personal Care Retailers,456191,Food (Health) Supplement Retailers,Health Care,XLV
45,Wholesale rade,456,Health and Personal Care Retailers,4561,Health and Personal Care Retailers,456199,All Other Health and Personal Care Retailers,Health Care,XLV
45,Wholesale rade,457,Gasoline Stations and Fuel Dealers,4571,Gasoline Stations,457110,Gasoline Stations with Convenience Stores,Consumer Discretionary,XLY
45,Wholesale rade,457,Gasoline Stations and Fuel Dealers,4571,Gasoline Stations,457120,Other Gasoline Stations,Consumer Discretionary,XLY
45,Wholesale rade,457,Gasoline Stations and Fuel Dealers,4572,Fuel Dealers,457210,Fuel Dealers,Consumer Discretionary,XLY
45,Wholesale rade,458,"Clothing, Clothing Accessories, Shoe, and Jewelry Retailers",4581,Clothing and Clothing Accessories Retailers,458110,Clothing and Clothing Accessories Retailers,Consumer Discretionary,XLY
45,Wholesale rade,458,"Clothing, Clothing Accessories, Shoe, and Jewelry Retailers",4582,Shoe Retailers,458210,Shoe Retailers,Consumer Discretionary,XLY
45,Wholesale rade,458,"Clothing, Clothing Accessories, Shoe, and Jewelry Retailers",4583,"Jewelry, Luggage, and Leather Goods Retailers",458310,Jewelry Retailers,Consumer Discretionary,XLY
45,Wholesale rade,458,"Clothing, Clothing Accessories, Shoe, and Jewelry Retailers",4583,"Jewelry, Luggage, and Leather Goods Retailers",458320,Luggage and Leather Goods Retailers,Consumer Discretionary,XLY
45,Wholesale rade,459,"Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",4591,"Sporting Goods, Hobby, and Musical Instrument Retailers",459110,Sporting Goods Retailers,Consumer Discretionary,XLY
45,Wholesale rade,459,"Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",4591,"Sporting Goods, Hobby, and Musical Instrument Retailers",459120,"Hobby, oy, and Game Retailers",Consumer Discretionary,XLY
45,Wholesale rade,459,"Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",4591,"Sporting Goods, Hobby, and Musical Instrument Retailers",459130,"Sewing, Needlework, and Piece Goods Retailers",Consumer Discretionary,XLY
45,Wholesale rade,459,"Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",4591,"Sporting Goods, Hobby, and Musical Instrument Retailers",459140,Musical Instrument and Supplies Retailers,Consumer Discretionary,XLY
45,Wholesale rade,459,"Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",4592,Book Retailers and News Dealers,459210,Book Retailers and News Dealers,Consumer Discretionary,XLY
45,Wholesale rade,459,"Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",4593,Florists,459310,Florists,Consumer Discretionary,XLY
45,Wholesale rade,459,"Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",4594,"Office Supplies, Stationery, and Gift Retailers",459410,Office Supplies and Stationery Retailers,Consumer Discretionary,XLY
45,Wholesale rade,459,"Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",4594,"Office Supplies, Stationery, and Gift Retailers",459420,"Gift, Novelty, and Souvenir Retailers",Consumer Discretionary,XLY
45,Wholesale rade,459,"Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",4595,Used Merchandise Retailers,459510,Used Merchandise Retailers,Consumer Discretionary,XLY
45,Wholesale rade,459,"Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",4599,Other Miscellaneous Retailers,459910,Pet and Pet Supplies Retailers,Consumer Discretionary,XLY
45,Wholesale rade,459,"Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",4599,Other Miscellaneous Retailers,459920,Art Dealers,Consumer Discretionary,XLY
45,Wholesale rade,459,"Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",4599,Other Miscellaneous Retailers,459930,Manufactured (Mobile) Home Dealers,Consumer Discretionary,XLY
45,Wholesale rade,459,"Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",4599,Other Miscellaneous Retailers,459991,"obacco, Electronic Cigarette, and Other Smoking Supplies Retailers",Consumer Discretionary,XLY
45,Wholesale rade,459,"Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",4599,Other Miscellaneous Retailers,459999,All Other Miscellaneous Retailers,Consumer Discretionary,XLY
48,Wholesale rade,481,Air ransportation,4811,Scheduled Air ransportation,481111,Scheduled Passenger Air ransportation,Consumer Discretionary,XLY
48,Wholesale rade,481,Air ransportation,4811,Scheduled Air ransportation,481112,Scheduled Freight Air ransportation,Consumer Discretionary,XLY
48,Wholesale rade,481,Air ransportation,4812,Nonscheduled Air ransportation,481211,Nonscheduled Chartered Passenger Air ransportation,Consumer Discretionary,XLY
48,Wholesale rade,481,Air ransportation,4812,Nonscheduled Air ransportation,481212,Nonscheduled Chartered Freight Air ransportation,Consumer Discretionary,XLY
48,Wholesale rade,481,Air ransportation,4812,Nonscheduled Air ransportation,481219,Other Nonscheduled Air ransportation,Consumer Discretionary,XLY
48,Wholesale rade,482,Rail ransportation,4821,Rail ransportation,482111,Line-Haul Railroads,Consumer Discretionary,XLY
48,Wholesale rade,482,Rail ransportation,4821,Rail ransportation,482112,Short Line Railroads,Consumer Discretionary,XLY
48,Wholesale rade,483,Water ransportation,4831,"Deep Sea, Coastal, and Great Lakes Water ransportation",483111,Deep Sea Freight ransportation,Consumer Discretionary,XLY
48,Wholesale rade,483,Water ransportation,4831,"Deep Sea, Coastal, and Great Lakes Water ransportation",483112,Deep Sea Passenger ransportation,Consumer Discretionary,XLY
48,Wholesale rade,483,Water ransportation,4831,"Deep Sea, Coastal, and Great Lakes Water ransportation",483113,Coastal and Great Lakes Freight ransportation,Consumer Discretionary,XLY
48,Wholesale rade,483,Water ransportation,4831,"Deep Sea, Coastal, and Great Lakes Water ransportation",483114,Coastal and Great Lakes Passenger ransportation,Consumer Discretionary,XLY
48,Wholesale rade,483,Water ransportation,4832,Inland Water ransportation,483211,Inland Water Freight ransportation,Consumer Discretionary,XLY
48,Wholesale rade,483,Water ransportation,4832,Inland Water ransportation,483212,Inland Water Passenger ransportation,Consumer Discretionary,XLY
48,Wholesale rade,484,ruck ransportation,4841,General Freight rucking,484110,"General Freight rucking, Local",Consumer Discretionary,XLY
48,Wholesale rade,484,ruck ransportation,4841,General Freight rucking,484121,"General Freight rucking, Long-Distance, ruckload",Consumer Discretionary,XLY
48,Wholesale rade,484,ruck ransportation,4841,General Freight rucking,484122,"General Freight rucking, Long-Distance, Less han ruckload",Consumer Discretionary,XLY
48,Wholesale rade,484,ruck ransportation,4842,Specialized Freight rucking,484210,Used Household and Office Goods Moving,Consumer Discretionary,XLY
48,Wholesale rade,484,ruck ransportation,4842,Specialized Freight rucking,484220,"Specialized Freight (except Used Goods) rucking, Local",Consumer Discretionary,XLY
48,Wholesale rade,484,ruck ransportation,4842,Specialized Freight rucking,484230,"Specialized Freight (except Used Goods) rucking, Long-Distance",Consumer Discretionary,XLY
48,Wholesale rade,485,ransit and Ground Passenger ransportation,4851,Urban ransit Systems,485111,Mixed Mode ransit Systems,Consumer Discretionary,XLY
48,Wholesale rade,485,ransit and Ground Passenger ransportation,4851,Urban ransit Systems,485112,Commuter Rail Systems,Consumer Discretionary,XLY
48,Wholesale rade,485,ransit and Ground Passenger ransportation,4851,Urban ransit Systems,485113,Bus and Other Motor Vehicle ransit Systems,Consumer Discretionary,XLY
48,Wholesale rade,485,ransit and Ground Passenger ransportation,4851,Urban ransit Systems,485119,Other Urban ransit Systems,Consumer Discretionary,XLY
48,Wholesale rade,485,ransit and Ground Passenger ransportation,4852,Interurban and Rural Bus ransportation,485210,Interurban and Rural Bus ransportation,Consumer Discretionary,XLY
48,Wholesale rade,485,ransit and Ground Passenger ransportation,4853,axi and Limousine Service,485310,axi and Ridesharing Services,Consumer Discretionary,XLY
48,Wholesale rade,485,ransit and Ground Passenger ransportation,4853,axi and Limousine Service,485320,Limousine Service,Consumer Discretionary,XLY
48,Wholesale rade,485,ransit and Ground Passenger ransportation,4854,School and Employee Bus ransportation,485410,School and Employee Bus ransportation,Consumer Discretionary,XLY
48,Wholesale rade,485,ransit and Ground Passenger ransportation,4855,Charter Bus Industry,485510,Charter Bus Industry,Consumer Discretionary,XLY
48,Wholesale rade,485,ransit and Ground Passenger ransportation,4859,Other ransit and Ground Passenger ransportation,485991,Special Needs ransportation,Consumer Discretionary,XLY
48,Wholesale rade,485,ransit and Ground Passenger ransportation,4859,Other ransit and Ground Passenger ransportation,485999,All Other ransit and Ground Passenger ransportation,Industrials,XLI
48,Wholesale rade,486,Pipeline ransportation,4861,Pipeline ransportation of Crude Oil,486110,Pipeline ransportation of Crude Oil,Industrials,XLI
48,Wholesale rade,486,Pipeline ransportation,4862,Pipeline ransportation of Natural Gas,486210,Pipeline ransportation of Natural Gas,Industrials,XLI
48,Wholesale rade,486,Pipeline ransportation,4869,Other Pipeline ransportation,486910,Pipeline ransportation of Refined Petroleum Products,Industrials,XLI
48,Wholesale rade,486,Pipeline ransportation,4869,Other Pipeline ransportation,486990,All Other Pipeline ransportation,Industrials,XLI
48,Wholesale rade,487,Scenic and Sightseeing ransportation,4871,"Scenic and Sightseeing ransportation, Land",487110,"Scenic and Sightseeing ransportation, Land",Consumer Discretionary,XLY
48,Wholesale rade,487,Scenic and Sightseeing ransportation,4872,"Scenic and Sightseeing ransportation, Water",487210,"Scenic and Sightseeing ransportation, Water",Consumer Discretionary,XLY
48,Wholesale rade,487,Scenic and Sightseeing ransportation,4879,"Scenic and Sightseeing ransportation, Other",487990,"Scenic and Sightseeing ransportation, Other",Consumer Discretionary,XLY
48,Wholesale rade,488,Support Activities for ransportation,4881,Support Activities for Air ransportation,488111,Air raffic Control,Industrials,XLI
48,Wholesale rade,488,Support Activities for ransportation,4881,Support Activities for Air ransportation,488119,Other Airport Operations,Industrials,XLI
48,Wholesale rade,488,Support Activities for ransportation,4881,Support Activities for Air ransportation,488190,Other Support Activities for Air ransportation,Industrials,XLI
48,Wholesale rade,488,Support Activities for ransportation,4882,Support Activities for Rail ransportation,488210,Support Activities for Rail ransportation,Industrials,XLI
48,Wholesale rade,488,Support Activities for ransportation,4883,Support Activities for Water ransportation,488310,Port and Harbor Operations,Industrials,XLI
48,Wholesale rade,488,Support Activities for ransportation,4883,Support Activities for Water ransportation,488320,Marine Cargo Handling,Industrials,XLI
48,Wholesale rade,488,Support Activities for ransportation,4883,Support Activities for Water ransportation,488330,Navigational Services to Shipping,Industrials,XLI
48,Wholesale rade,488,Support Activities for ransportation,4883,Support Activities for Water ransportation,488390,Other Support Activities for Water ransportation,Industrials,XLI
48,Wholesale rade,488,Support Activities for ransportation,4884,Support Activities for Road ransportation,488410,Motor Vehicle owing,Industrials,XLI
48,Wholesale rade,488,Support Activities for ransportation,4884,Support Activities for Road ransportation,488490,Other Support Activities for Road ransportation,Industrials,XLI
48,Wholesale rade,488,Support Activities for ransportation,4885,Freight ransportation Arrangement,488510,Freight ransportation Arrangement,Industrials,XLI
48,Wholesale rade,488,Support Activities for ransportation,4889,Other Support Activities for ransportation,488991,Packing and Crating,Industrials,XLI
48,Wholesale rade,488,Support Activities for ransportation,4889,Other Support Activities for ransportation,488999,All Other Support Activities for ransportation,Industrials,XLI
49,Wholesale rade,491,Postal Service,4911,Postal Service,491110,Postal Service,Industrials,XLI
49,Wholesale rade,492,Couriers and Messengers,4921,Couriers and Express Delivery Services,492110,Couriers and Express Delivery Services,Industrials,XLI
49,Wholesale rade,492,Couriers and Messengers,4922,Local Messengers and Local Delivery,492210,Local Messengers and Local Delivery,Industrials,XLI
49,Wholesale rade,493,Warehousing and Storage,4931,Warehousing and Storage,493110,General Warehousing and Storage,Industrials,XLI
49,Wholesale rade,493,Warehousing and Storage,4931,Warehousing and Storage,493120,Refrigerated Warehousing and Storage,Industrials,XLI
49,Wholesale rade,493,Warehousing and Storage,4931,Warehousing and Storage,493130,Farm Product Warehousing and Storage,Industrials,XLI
49,Wholesale rade,493,Warehousing and Storage,4931,Warehousing and Storage,493190,Other Warehousing and Storage,Industrials,XLI
51,Information,512,Motion Picture and Sound Recording Industries,5121,Motion Picture and Video Industries,512110,Motion Picture and Video Production,Communication Services,XLC
51,Information,512,Motion Picture and Sound Recording Industries,5121,Motion Picture and Video Industries,512120,Motion Picture and Video Distribution,Communication Services,XLC
51,Information,512,Motion Picture and Sound Recording Industries,5121,Motion Picture and Video Industries,512131,Motion Picture heaters (except Drive-Ins),Communication Services,XLC
51,Information,512,Motion Picture and Sound Recording Industries,5121,Motion Picture and Video Industries,512132,Drive-In Motion Picture heaters,Communication Services,XLC
51,Information,512,Motion Picture and Sound Recording Industries,5121,Motion Picture and Video Industries,512191,eleproduction and Other Postproduction Services,Communication Services,XLC
51,Information,512,Motion Picture and Sound Recording Industries,5121,Motion Picture and Video Industries,512199,Other Motion Picture and Video Industries,Communication Services,XLC
51,Information,512,Motion Picture and Sound Recording Industries,5122,Sound Recording Industries,512230,Music Publishers,Communication Services,XLC
51,Information,512,Motion Picture and Sound Recording Industries,5122,Sound Recording Industries,512240,Sound Recording Studios,Communication Services,XLC
51,Information,512,Motion Picture and Sound Recording Industries,5122,Sound Recording Industries,512250,Record Production and Distribution,Communication Services,XLC
51,Information,512,Motion Picture and Sound Recording Industries,5122,Sound Recording Industries,512290,Other Sound Recording Industries,Communication Services,XLC
51,Information,513,Publishing Industries,5131,"Newspaper, Periodical, Book, and Directory Publishers",513110,Newspaper Publishers,Communication Services,XLC
51,Information,513,Publishing Industries,5131,"Newspaper, Periodical, Book, and Directory Publishers",513120,Periodical Publishers,Communication Services,XLC
51,Information,513,Publishing Industries,5131,"Newspaper, Periodical, Book, and Directory Publishers",513130,Book Publishers,Communication Services,XLC
51,Information,513,Publishing Industries,5131,"Newspaper, Periodical, Book, and Directory Publishers",513140,Directory and Mailing List Publishers,Communication Services,XLC
51,Information,513,Publishing Industries,5131,"Newspaper, Periodical, Book, and Directory Publishers",513191,Greeting Card Publishers,Communication Services,XLC
51,Information,513,Publishing Industries,5131,"Newspaper, Periodical, Book, and Directory Publishers",513199,All Other Publishers,Communication Services,XLC
51,Information,513,Publishing Industries,5132,Software Publishers,513210,Software Publishers,Communication Services,XLC
51,Information,516,Broadcasting and Content Providers,5161,Radio and elevision Broadcasting Stations,516110,Radio Broadcasting Stations,Communication Services,XLC
51,Information,516,Broadcasting and Content Providers,5161,Radio and elevision Broadcasting Stations,516120,elevision Broadcasting Stations,Communication Services,XLC
51,Information,516,Broadcasting and Content Providers,5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",Communication Services,XLC
51,Information,517,elecommunications,5171,Wired and Wireless elecommunications (except Satellite),517111,Wired elecommunications Carriers,Communication Services,XLC
51,Information,517,elecommunications,5171,Wired and Wireless elecommunications (except Satellite),517112,Wireless elecommunications Carriers (except Satellite),Communication Services,XLC
51,Information,517,elecommunications,5171,Wired and Wireless elecommunications (except Satellite),517121,elecommunications Resellers,Communication Services,XLC
51,Information,517,elecommunications,5171,Wired and Wireless elecommunications (except Satellite),517122,Agents for Wireless elecommunications Services,Communication Services,XLC
51,Information,517,elecommunications,5174,Satellite elecommunications,517410,Satellite elecommunications,Communication Services,XLC
51,Information,517,elecommunications,5178,All Other elecommunications,517810,All Other elecommunications,Communication Services,XLC
51,Information,518,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",Communication Services,XLC
51,Information,519,"Web Search Portals, Libraries, Archives, and Other Information Services",5192,"Web Search Portals, Libraries, Archives, and Other Information Services",519210,Libraries and Archives,Communication Services,XLC
51,Information,519,"Web Search Portals, Libraries, Archives, and Other Information Services",5192,"Web Search Portals, Libraries, Archives, and Other Information Services",519290,Web Search Portals and All Other Information Services,Communication Services,XLC
52,Finance and Insurance,521,Monetary Authorities-Central Bank,5211,Monetary Authorities-Central Bank,521110,Monetary Authorities-Central Bank,Financials,XLF
52,Finance and Insurance,522,Credit Intermediation and Related Activities,5221,Depository Credit Intermediation,522110,Commercial Banking,Financials,XLF
52,Finance and Insurance,522,Credit Intermediation and Related Activities,5221,Depository Credit Intermediation,522130,Credit Unions,Financials,XLF
52,Finance and Insurance,522,Credit Intermediation and Related Activities,5221,Depository Credit Intermediation,522180,Savings Institutions and Other Depository Credit Intermediation,Financials,XLF
52,Finance and Insurance,522,Credit Intermediation and Related Activities,5222,Nondepository Credit Intermediation,522210,Credit Card Issuing,Financials,XLF
52,Finance and Insurance,522,Credit Intermediation and Related Activities,5222,Nondepository Credit Intermediation,522220,Sales Financing,Financials,XLF
52,Finance and Insurance,522,Credit Intermediation and Related Activities,5222,Nondepository Credit Intermediation,522291,Consumer Lending,Financials,XLF
52,Finance and Insurance,522,Credit Intermediation and Related Activities,5222,Nondepository Credit Intermediation,522292,Real Estate Credit,Financials,XLF
52,Finance and Insurance,522,Credit Intermediation and Related Activities,5222,Nondepository Credit Intermediation,522299,"International, Secondary Market, and All Other Nondepository Credit Intermediation",Financials,XLF
52,Finance and Insurance,522,Credit Intermediation and Related Activities,5223,Activities Related to Credit Intermediation,522310,Mortgage and Nonmortgage Loan Brokers,Financials,XLF
52,Finance and Insurance,522,Credit Intermediation and Related Activities,5223,Activities Related to Credit Intermediation,522320,"Financial ransactions Processing, Reserve, and Clearinghouse Activities",Financials,XLF
52,Finance and Insurance,522,Credit Intermediation and Related Activities,5223,Activities Related to Credit Intermediation,522390,Other Activities Related to Credit Intermediation,Financials,XLF
52,Finance and Insurance,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",5231,Securities and Commodity Contracts Intermediation and Brokerage,523150,Investment Banking and Securities Intermediation,Financials,XLF
52,Finance and Insurance,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",5231,Securities and Commodity Contracts Intermediation and Brokerage,523160,Commodity Contracts Intermediation,Financials,XLF
52,Finance and Insurance,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",5232,Securities and Commodity Exchanges,523210,Securities and Commodity Exchanges,Financials,XLF
52,Finance and Insurance,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",5239,Other Financial Investment Activities,523910,Miscellaneous Intermediation,Financials,XLF
52,Finance and Insurance,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",5239,Other Financial Investment Activities,523940,Portfolio Management and Investment Advice,Financials,XLF
52,Finance and Insurance,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",5239,Other Financial Investment Activities,523991,"rust, Fiduciary, and Custody Activities",Financials,XLF
52,Finance and Insurance,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",5239,Other Financial Investment Activities,523999,Miscellaneous Financial Investment Activities,Financials,XLF
52,Finance and Insurance,524,Insurance Carriers and Related Activities,5241,Insurance Carriers,524113,Direct Life Insurance Carriers,Financials,XLF
52,Finance and Insurance,524,Insurance Carriers and Related Activities,5241,Insurance Carriers,524114,Direct Health and Medical Insurance Carriers,Health Care,XLV
52,Finance and Insurance,524,Insurance Carriers and Related Activities,5241,Insurance Carriers,524126,Direct Property and Casualty Insurance Carriers,Financials,XLF
52,Finance and Insurance,524,Insurance Carriers and Related Activities,5241,Insurance Carriers,524127,Direct itle Insurance Carriers,Financials,XLF
52,Finance and Insurance,524,Insurance Carriers and Related Activities,5241,Insurance Carriers,524128,"Other Direct Insurance (except Life, Health, and Medical) Carriers",Health Care,XLV
52,Finance and Insurance,524,Insurance Carriers and Related Activities,5241,Insurance Carriers,524130,Reinsurance Carriers,Financials,XLF
